robot_id,task_type,algorithm,start_time,end_time,duration_min,error_occurred,energy_kwh
R0057,place,A,2025-01-14T01:08:00,2025-01-14T01:37:12.980881,29.22,0,14.12
R0052,pick,A,2025-02-19T01:10:00,2025-02-19T01:34:13.329586,24.22,0,12.64
R0022,place,B,2025-02-23T10:12:00,2025-02-23T10:43:37.969144,31.63,0,8.71
R0080,move,B,2025-02-24T10:23:00,2025-02-24T10:43:59.907364,21.0,0,10.66
R0091,place,A,2025-02-10T21:53:00,2025-02-10T22:12:31.452743,19.52,0,12.51
R0076,place,A,2025-02-10T02:39:00,2025-02-10T03:12:14.677263,33.24,0,9.22
R0009,move,A,2025-02-21T02:44:00,2025-02-21T03:18:14.123703,34.24,0,14.45
R0094,pick,B,2025-01-11T11:36:00,2025-01-11T12:05:37.917018,29.63,0,13.8
R0100,move,A,2025-01-01T03:20:00,2025-01-01T03:48:21.935766,28.37,0,10.9
R0005,move,B,2025-03-08T03:18:00,2025-03-08T03:45:24.652687,27.41,0,9.13
R0066,move,A,2025-01-28T04:16:00,2025-01-28T04:43:03.370939,27.06,0,12.02
R0054,pick,B,2025-01-08T17:48:00,2025-01-08T18:16:37.622500,28.63,0,12.11
R0070,place,A,2025-01-07T19:25:00,2025-01-07T19:44:29.724342,19.5,0,17.88
R0074,place,A,2025-01-22T20:56:00,2025-01-22T21:21:18.459627,25.31,0,13.29
R0019,place,B,2025-01-22T02:58:00,2025-01-22T03:27:14.673671,29.24,0,9.9
R0006,place,B,2025-01-02T20:51:00,2025-01-02T21:21:27.748303,30.46,0,9.37
R0048,move,B,2025-01-19T10:38:00,2025-01-19T11:05:51.660338,27.86,0,15.21
R0091,move,B,2025-01-13T19:13:00,2025-01-13T19:38:58.791377,25.98,0,11.33
R0046,pick,B,2025-01-14T04:24:00,2025-01-14T04:47:09.301663,23.16,0,12.54
R0081,pick,A,2025-02-06T13:17:00,2025-02-06T13:43:08.511503,26.14,0,12.59
R0023,place,B,2025-01-21T15:53:00,2025-01-21T16:25:31.388495,32.52,0,10.7
R0077,move,B,2025-01-06T13:36:00,2025-01-06T14:06:32.388807,30.54,0,11.91
R0081,place,A,2025-02-20T05:59:00,2025-02-20T06:34:14.076038,35.23,0,13.14
R0067,pick,B,2025-02-22T07:12:00,2025-02-22T07:45:48.234263,33.8,0,10.68
R0086,move,B,2025-02-24T19:19:00,2025-02-24T19:41:14.933902,22.25,0,7.91
R0062,pick,A,2025-02-15T11:04:00,2025-02-15T11:26:14.181880,22.24,0,11.39
R0069,move,A,2025-03-08T09:02:00,2025-03-08T09:32:50.908138,30.85,0,10.6
R0054,move,B,2025-01-22T08:10:00,2025-01-22T08:27:52.744153,17.88,0,9.83
R0087,move,B,2025-02-04T08:19:00,2025-02-04T08:44:57.354046,25.96,0,11.16
R0065,pick,A,2025-02-15T23:38:00,2025-02-16T00:15:13.615407,37.23,0,8.35
R0017,move,B,2025-02-02T20:35:00,2025-02-02T21:06:03.592730,31.06,0,12.35
R0023,move,B,2025-02-20T16:14:00,2025-02-20T16:40:51.774864,26.86,0,11.98
R0035,pick,A,2025-03-03T11:25:00,2025-03-03T11:54:03.330994,29.06,0,13.11
R0090,place,A,2025-02-16T17:00:00,2025-02-16T17:25:38.828215,25.65,0,10.03
R0056,move,B,2025-02-11T18:55:00,2025-02-11T19:14:23.732147,19.4,0,11.99
R0003,move,B,2025-02-10T20:10:00,2025-02-10T20:35:17.102637,25.29,0,8.03
R0047,place,A,2025-02-27T12:26:00,2025-02-27T12:51:09.240117,25.15,0,13.1
R0080,move,B,2025-01-17T16:42:00,2025-01-17T17:10:43.328576,28.72,0,9.33
R0060,pick,B,2025-01-06T00:33:00,2025-01-06T01:07:17.301970,34.29,0,11.05
R0087,pick,A,2025-01-22T07:57:00,2025-01-22T08:29:21.588400,32.36,0,12.28
R0055,pick,B,2025-01-16T14:32:00,2025-01-16T14:58:43.335711,26.72,0,12.0
R0032,pick,B,2025-02-24T19:53:00,2025-02-24T20:26:10.343327,33.17,0,10.6
R0081,pick,A,2025-02-17T09:21:00,2025-02-17T09:54:44.149567,33.74,0,10.6
R0025,place,B,2025-01-04T02:21:00,2025-01-04T02:57:11.284723,36.19,0,9.54
R0073,move,B,2025-01-09T05:29:00,2025-01-09T06:07:00.127820,38.0,0,8.72
R0027,move,B,2025-01-14T16:00:00,2025-01-14T16:26:24.390937,26.41,0,12.11
R0083,place,A,2025-01-22T21:47:00,2025-01-22T22:23:07.375331,36.12,0,15.25
R0057,pick,A,2025-03-09T15:39:00,2025-03-09T16:16:17.848081,37.3,0,8.63
R0055,move,B,2025-02-28T01:00:00,2025-02-28T01:29:51.926290,29.87,0,9.66
R0008,pick,A,2025-02-21T16:31:00,2025-02-21T17:05:52.915186,34.88,1,14.21
R0086,place,A,2025-01-17T20:17:00,2025-01-17T20:48:30.805605,31.51,0,10.93
R0060,place,A,2025-01-29T20:20:00,2025-01-29T20:44:29.766215,24.5,0,10.58
R0096,move,A,2025-03-04T08:01:00,2025-03-04T08:27:12.287866,26.2,0,12.07
R0047,move,A,2025-03-03T13:09:00,2025-03-03T13:44:09.318874,35.16,0,12.22
R0039,place,B,2025-02-25T18:59:00,2025-02-25T19:21:43.397121,22.72,0,8.73
R0052,move,B,2025-01-11T18:16:00,2025-01-11T18:47:07.649433,31.13,0,15.09
R0082,move,A,2025-01-08T07:07:00,2025-01-08T07:37:28.930116,30.48,1,10.64
R0017,place,A,2025-01-16T04:31:00,2025-01-16T04:56:02.792283,25.05,0,13.26
R0063,move,A,2025-02-07T17:40:00,2025-02-07T18:17:55.039508,37.92,0,11.39
R0087,move,B,2025-01-29T04:03:00,2025-01-29T04:28:35.844543,25.6,0,8.39
R0067,place,B,2025-02-13T13:01:00,2025-02-13T13:29:19.709124,28.33,0,12.76
R0034,move,B,2025-01-12T15:48:00,2025-01-12T16:12:37.721605,24.63,0,11.65
R0080,pick,A,2025-01-25T22:05:00,2025-01-25T22:37:31.120814,32.52,0,13.16
R0064,pick,A,2025-02-23T09:01:00,2025-02-23T09:25:38.821699,24.65,0,10.22
R0052,place,A,2025-02-28T19:00:00,2025-02-28T19:30:26.155921,30.44,0,13.42
R0045,place,A,2025-02-28T04:34:00,2025-02-28T05:14:46.722949,40.78,0,9.74
R0004,move,B,2025-02-26T07:49:00,2025-02-26T08:18:07.852523,29.13,0,11.2
R0080,pick,A,2025-03-04T20:43:00,2025-03-04T21:10:48.423838,27.81,0,14.33
R0074,move,B,2025-02-05T12:47:00,2025-02-05T13:17:33.479072,30.56,0,12.4
R0041,move,A,2025-02-06T07:47:00,2025-02-06T08:11:03.626157,24.06,0,11.29
R0010,pick,A,2025-01-26T13:47:00,2025-01-26T14:17:15.160745,30.25,0,12.34
R0081,place,A,2025-01-01T20:50:00,2025-01-01T21:32:19.463291,42.32,0,11.4
R0082,place,A,2025-02-07T01:29:00,2025-02-07T01:46:22.284410,17.37,0,12.13
R0030,move,A,2025-01-04T16:47:00,2025-01-04T17:19:32.327301,32.54,0,12.11
R0025,place,A,2025-02-17T09:42:00,2025-02-17T09:57:33.518638,15.56,0,12.59
R0032,move,B,2025-01-05T08:57:00,2025-01-05T09:27:25.830432,30.43,0,8.64
R0100,pick,A,2025-01-02T17:02:00,2025-01-02T17:28:33.399974,26.56,1,11.87
R0099,move,A,2025-02-20T04:35:00,2025-02-20T05:02:10.905292,27.18,0,11.18
R0023,place,A,2025-03-09T08:43:00,2025-03-09T09:14:30.734914,31.51,0,10.74
R0055,pick,B,2025-02-21T00:56:00,2025-02-21T01:17:05.739371,21.1,0,13.02
R0063,place,B,2025-01-19T21:31:00,2025-01-19T21:54:18.127333,23.3,0,10.78
R0096,pick,A,2025-02-23T01:19:00,2025-02-23T01:46:27.867632,27.46,0,9.66
R0058,place,B,2025-03-04T09:46:00,2025-03-04T10:17:57.233748,31.95,0,12.72
R0061,move,A,2025-03-05T17:43:00,2025-03-05T18:11:02.530558,28.04,0,11.97
R0014,place,B,2025-02-28T18:13:00,2025-02-28T18:41:29.388320,28.49,0,8.96
R0031,place,A,2025-01-05T09:28:00,2025-01-05T09:53:01.768130,25.03,0,11.94
R0024,pick,A,2025-01-01T10:47:00,2025-01-01T11:11:02.082014,24.03,0,11.92
R0071,place,B,2025-01-06T05:27:00,2025-01-06T05:44:38.271813,17.64,0,10.31
R0054,pick,A,2025-01-21T11:18:00,2025-01-21T11:49:25.466968,31.42,1,12.41
R0053,pick,B,2025-03-05T12:47:00,2025-03-05T13:20:08.428143,33.14,0,8.96
R0100,place,A,2025-02-06T23:30:00,2025-02-06T23:59:33.497202,29.56,0,13.84
R0026,move,B,2025-02-04T17:30:00,2025-02-04T17:59:14.666790,29.24,0,12.8
R0047,place,A,2025-02-28T08:42:00,2025-02-28T09:06:02.612958,24.04,0,12.13
R0032,move,B,2025-01-19T18:41:00,2025-01-19T19:07:58.174627,26.97,0,11.38
R0025,move,B,2025-02-14T19:38:00,2025-02-14T20:02:23.326962,24.39,0,13.8
R0090,place,A,2025-01-13T15:11:00,2025-01-13T15:44:24.079614,33.4,0,14.32
R0067,pick,A,2025-01-09T17:33:00,2025-01-09T18:04:24.763058,31.41,0,10.58
R0046,move,A,2025-01-11T22:22:00,2025-01-11T22:55:02.139330,33.04,0,14.62
R0067,move,A,2025-01-19T08:54:00,2025-01-19T09:25:24.353869,31.41,0,10.15
R0035,place,B,2025-01-06T21:44:00,2025-01-06T22:09:22.493347,25.37,0,11.28
R0024,pick,B,2025-01-31T21:50:00,2025-01-31T22:24:33.017046,34.55,0,14.8
R0076,pick,B,2025-02-13T20:47:00,2025-02-13T21:11:09.491136,24.16,0,11.92
R0060,move,B,2025-02-19T17:16:00,2025-02-19T17:41:19.410411,25.32,0,8.64
R0031,move,A,2025-02-16T00:52:00,2025-02-16T01:24:53.832772,32.9,0,12.3
R0096,place,A,2025-02-05T19:49:00,2025-02-05T20:20:03.141162,31.05,0,11.67
R0004,place,A,2025-01-03T16:22:00,2025-01-03T16:53:31.237851,31.52,0,12.53
R0100,move,B,2025-02-20T15:47:00,2025-02-20T16:18:46.141930,31.77,0,9.57
R0056,move,B,2025-02-26T10:29:00,2025-02-26T11:00:59.921698,32.0,0,12.67
R0073,pick,A,2025-02-28T05:54:00,2025-02-28T06:25:37.882401,31.63,0,12.06
R0028,pick,A,2025-03-07T13:19:00,2025-03-07T13:48:31.688475,29.53,0,11.83
R0050,move,B,2025-03-04T12:55:00,2025-03-04T13:23:08.229290,28.14,0,8.22
R0026,move,B,2025-01-14T23:25:00,2025-01-15T00:03:21.110723,38.35,0,13.35
R0001,place,A,2025-03-02T10:01:00,2025-03-02T10:40:03.412509,39.06,0,13.25
R0012,place,B,2025-02-18T00:49:00,2025-02-18T01:14:11.957887,25.2,0,12.16
R0048,place,A,2025-02-04T15:14:00,2025-02-04T15:48:08.536355,34.14,1,10.15
R0019,move,A,2025-01-21T21:57:00,2025-01-21T22:33:26.394742,36.44,0,11.15
R0028,move,B,2025-03-05T10:31:00,2025-03-05T11:02:14.356069,31.24,0,14.09
R0061,pick,A,2025-02-11T05:42:00,2025-02-11T06:13:23.394919,31.39,0,14.91
R0063,pick,B,2025-02-19T06:31:00,2025-02-19T06:52:28.538727,21.48,0,8.99
R0081,pick,A,2025-01-03T13:05:00,2025-01-03T13:30:54.844360,25.91,0,7.81
R0017,place,B,2025-02-01T21:38:00,2025-02-01T21:58:21.310716,20.36,0,14.11
R0035,move,B,2025-01-23T01:02:00,2025-01-23T01:35:14.968120,33.25,0,10.05
R0079,pick,B,2025-01-15T18:52:00,2025-01-15T19:29:57.847911,37.96,0,10.61
R0094,place,B,2025-02-02T06:54:00,2025-02-02T07:30:22.555211,36.38,0,14.97
R0011,pick,B,2025-01-05T15:29:00,2025-01-05T15:54:11.306822,25.19,0,12.86
R0020,place,A,2025-03-08T16:48:00,2025-03-08T17:23:34.770616,35.58,0,10.7
R0086,place,B,2025-01-26T21:51:00,2025-01-26T22:06:31.138027,15.52,0,12.8
R0050,pick,A,2025-02-16T05:10:00,2025-02-16T05:35:47.021819,25.78,0,11.73
R0086,pick,B,2025-02-07T00:47:00,2025-02-07T01:15:51.258916,28.85,0,12.35
R0067,pick,B,2025-01-20T16:51:00,2025-01-20T17:17:25.604710,26.43,0,11.72
R0016,move,B,2025-02-04T02:03:00,2025-02-04T02:36:23.633170,33.39,0,7.33
R0061,pick,A,2025-02-16T03:55:00,2025-02-16T04:17:56.752651,22.95,0,9.65
R0093,pick,A,2025-01-30T21:40:00,2025-01-30T22:07:21.666941,27.36,0,13.54
R0100,pick,A,2025-03-10T16:44:00,2025-03-10T17:19:09.889184,35.16,0,11.61
R0048,place,A,2025-02-11T23:00:00,2025-02-11T23:29:02.366684,29.04,0,14.78
R0066,place,A,2025-02-08T16:52:00,2025-02-08T17:23:01.705912,31.03,0,11.24
R0089,place,A,2025-01-22T04:46:00,2025-01-22T05:20:30.053096,34.5,0,13.56
R0003,place,B,2025-01-22T09:30:00,2025-01-22T09:59:46.733555,29.78,0,10.05
R0015,place,B,2025-01-02T18:06:00,2025-01-02T18:29:36.378677,23.61,0,9.42
R0031,move,B,2025-02-07T07:12:00,2025-02-07T07:36:13.124014,24.22,0,9.35
R0038,move,A,2025-02-03T06:46:00,2025-02-03T07:13:22.176590,27.37,0,11.97
R0081,place,B,2025-02-19T15:19:00,2025-02-19T15:47:27.443958,28.46,0,8.94
R0088,place,A,2025-01-15T08:59:00,2025-01-15T09:30:14.123213,31.24,0,12.17
R0018,move,B,2025-01-31T15:50:00,2025-01-31T16:17:30.421691,27.51,0,9.99
R0060,move,B,2025-02-15T11:59:00,2025-02-15T12:22:00.192130,23.0,0,12.33
R0033,pick,A,2025-02-26T21:17:00,2025-02-26T21:47:23.998014,30.4,0,12.7
R0080,move,A,2025-01-25T11:08:00,2025-01-25T11:35:51.972865,27.87,0,10.92
R0056,pick,B,2025-01-29T05:32:00,2025-01-29T06:04:34.725332,32.58,0,16.53
R0045,place,B,2025-02-14T14:17:00,2025-02-14T14:43:40.203865,26.67,0,11.5
R0008,pick,B,2025-01-13T20:04:00,2025-01-13T20:31:37.685098,27.63,0,9.54
R0091,pick,A,2025-02-05T21:07:00,2025-02-05T21:34:45.485934,27.76,0,16.02
R0078,place,B,2025-02-03T04:19:00,2025-02-03T04:43:48.094772,24.8,0,11.35
R0094,move,B,2025-02-21T11:38:00,2025-02-21T12:03:05.245028,25.09,0,11.08
R0042,pick,A,2025-02-16T06:11:00,2025-02-16T06:37:27.289887,26.45,0,10.98
R0074,move,B,2025-01-29T08:33:00,2025-01-29T08:54:29.545431,21.49,0,11.39
R0049,move,B,2025-02-08T18:05:00,2025-02-08T18:31:22.672181,26.38,0,12.22
R0088,move,B,2025-01-27T13:55:00,2025-01-27T14:22:43.518275,27.73,0,9.73
R0089,pick,B,2025-01-11T01:27:00,2025-01-11T01:50:37.169380,23.62,0,11.19
R0020,move,B,2025-02-15T19:35:00,2025-02-15T20:08:53.557682,33.89,0,10.06
R0076,move,A,2025-01-26T23:51:00,2025-01-27T00:11:50.769465,20.85,0,12.4
R0019,place,B,2025-02-10T08:19:00,2025-02-10T08:52:20.799348,33.35,0,12.27
R0027,move,B,2025-01-11T20:03:00,2025-01-11T20:25:30.839055,22.51,0,11.44
R0067,pick,B,2025-01-08T08:56:00,2025-01-08T09:27:45.127982,31.75,0,10.34
R0077,move,A,2025-01-19T03:40:00,2025-01-19T04:07:16.047782,27.27,0,10.97
R0026,move,B,2025-01-01T14:17:00,2025-01-01T14:44:06.127258,27.1,0,8.87
R0088,place,A,2025-01-19T01:23:00,2025-01-19T01:53:57.456289,30.96,0,12.48
R0039,pick,B,2025-01-20T13:14:00,2025-01-20T13:43:11.565132,29.19,0,11.11
R0063,move,B,2025-02-07T02:34:00,2025-02-07T02:56:38.966954,22.65,0,10.69
R0018,pick,B,2025-03-08T09:35:00,2025-03-08T10:11:04.089100,36.07,0,11.65
R0016,pick,A,2025-01-01T21:46:00,2025-01-01T22:11:58.388452,25.97,0,13.19
R0001,place,B,2025-01-24T01:45:00,2025-01-24T02:21:08.126563,36.14,0,11.9
R0054,pick,A,2025-02-21T00:47:00,2025-02-21T01:16:10.380295,29.17,0,14.61
R0016,move,A,2025-01-28T09:44:00,2025-01-28T10:11:30.491282,27.51,0,13.99
R0006,pick,B,2025-01-14T23:46:00,2025-01-15T00:11:27.373110,25.46,0,10.38
R0029,place,A,2025-01-28T12:57:00,2025-01-28T13:30:49.077330,33.82,0,14.51
R0015,move,A,2025-02-26T10:21:00,2025-02-26T10:50:29.093040,29.48,1,14.45
R0091,move,B,2025-02-28T07:40:00,2025-02-28T08:09:40.557355,29.68,0,9.62
R0097,pick,B,2025-01-21T09:03:00,2025-01-21T09:29:11.441979,26.19,0,12.25
R0098,place,A,2025-02-28T19:46:00,2025-02-28T20:22:52.759852,36.88,0,14.03
R0082,pick,A,2025-01-08T08:07:00,2025-01-08T08:42:08.604783,35.14,0,9.37
R0046,pick,B,2025-02-07T22:04:00,2025-02-07T22:35:15.374859,31.26,0,12.53
R0004,move,A,2025-02-22T08:43:00,2025-02-22T09:14:21.809338,31.36,0,13.3
R0028,pick,A,2025-02-03T04:39:00,2025-02-03T05:00:28.536434,21.48,0,7.45
R0064,pick,B,2025-03-07T10:24:00,2025-03-07T10:53:08.292940,29.14,0,11.07
R0092,place,A,2025-01-17T02:45:00,2025-01-17T03:13:53.441729,28.89,0,12.84
R0021,place,A,2025-03-01T23:14:00,2025-03-01T23:44:58.792510,30.98,0,12.63
R0074,pick,A,2025-03-09T06:34:00,2025-03-09T07:08:26.598826,34.44,0,10.95
R0035,place,B,2025-03-09T22:19:00,2025-03-09T22:48:31.668911,29.53,0,9.91
R0009,place,A,2025-02-17T18:44:00,2025-02-17T19:04:34.439984,20.57,0,11.41
R0074,pick,A,2025-02-23T08:20:00,2025-02-23T08:55:15.033179,35.25,0,10.27
R0076,place,B,2025-01-31T20:51:00,2025-01-31T21:20:55.644500,29.93,0,13.0
R0078,move,B,2025-03-03T18:29:00,2025-03-03T19:00:18.262262,31.3,0,9.9
R0046,move,B,2025-01-22T09:02:00,2025-01-22T09:26:41.877247,24.7,0,11.27
R0049,pick,B,2025-02-15T14:37:00,2025-02-15T15:06:11.591992,29.19,0,12.48
R0039,move,B,2025-03-07T09:05:00,2025-03-07T09:35:56.386457,30.94,0,16.58
R0073,move,A,2025-02-15T14:36:00,2025-02-15T15:13:22.216816,37.37,0,11.3
R0020,place,B,2025-03-05T23:32:00,2025-03-06T00:09:28.404648,37.47,0,8.97
R0089,pick,B,2025-01-23T01:31:00,2025-01-23T01:54:26.106903,23.44,0,12.77
R0086,pick,A,2025-03-06T23:44:00,2025-03-07T00:12:43.023621,28.72,0,7.19
R0027,pick,B,2025-01-03T20:24:00,2025-01-03T20:58:39.351323,34.66,0,12.42
R0074,place,B,2025-02-24T08:51:00,2025-02-24T09:18:31.506886,27.53,0,10.83
R0034,pick,A,2025-01-04T17:34:00,2025-01-04T18:02:53.941612,28.9,0,7.86
R0071,place,B,2025-01-16T17:37:00,2025-01-16T18:00:58.530192,23.98,0,9.86
R0037,pick,A,2025-03-01T16:39:00,2025-03-01T17:14:25.343875,35.42,0,10.84
R0071,move,B,2025-01-06T10:35:00,2025-01-06T11:04:41.884690,29.7,0,10.84
R0048,move,A,2025-03-03T02:34:00,2025-03-03T02:59:34.133897,25.57,0,12.54
R0094,move,B,2025-01-21T01:35:00,2025-01-21T02:02:54.989338,27.92,0,13.35
R0084,pick,B,2025-01-20T21:28:00,2025-01-20T21:54:12.239800,26.2,0,9.89
R0046,place,A,2025-01-05T01:34:00,2025-01-05T02:08:09.404780,34.16,0,11.64
R0032,move,B,2025-02-24T01:53:00,2025-02-24T02:25:08.736875,32.15,0,10.12
R0019,pick,B,2025-02-05T21:40:00,2025-02-05T22:08:39.114269,28.65,0,9.97
R0001,pick,A,2025-02-02T00:24:00,2025-02-02T00:49:50.311835,25.84,0,7.58
R0078,place,A,2025-02-20T20:58:00,2025-02-20T21:35:36.419549,37.61,0,11.02
R0087,move,A,2025-01-12T00:00:00,2025-01-12T00:32:33.577227,32.56,0,11.66
R0034,place,B,2025-01-14T08:27:00,2025-01-14T09:00:17.567278,33.29,0,7.73
R0096,place,B,2025-02-03T03:17:00,2025-02-03T03:45:55.815493,28.93,0,12.72
R0044,move,B,2025-01-08T05:06:00,2025-01-08T05:34:15.754771,28.26,0,9.71
R0031,pick,A,2025-01-03T10:38:00,2025-01-03T10:59:30.870785,21.51,0,10.71
R0016,place,B,2025-01-08T11:45:00,2025-01-08T12:04:10.964639,19.18,0,12.67
R0070,move,B,2025-02-09T05:08:00,2025-02-09T05:38:07.164196,30.12,0,12.89
R0051,place,B,2025-02-07T01:59:00,2025-02-07T02:22:45.160310,23.75,0,9.01
R0014,move,A,2025-01-04T15:58:00,2025-01-04T16:30:38.420510,32.64,0,12.98
R0023,place,B,2025-01-21T06:18:00,2025-01-21T06:37:48.786859,19.81,0,9.81
R0012,place,A,2025-03-07T08:40:00,2025-03-07T09:17:55.693948,37.93,0,13.56
R0053,place,A,2025-01-22T15:25:00,2025-01-22T15:53:44.023527,28.73,0,9.57
R0049,pick,B,2025-03-04T07:47:00,2025-03-04T08:10:39.610851,23.66,0,10.34
R0005,place,B,2025-01-23T21:35:00,2025-01-23T21:56:38.579527,21.64,0,13.63
R0090,pick,A,2025-02-01T04:17:00,2025-02-01T04:52:33.090709,35.55,0,9.63
R0017,pick,A,2025-01-12T17:22:00,2025-01-12T18:01:27.416355,39.46,0,11.08
R0042,place,A,2025-02-22T06:03:00,2025-02-22T06:33:01.647765,30.03,1,11.05
R0065,move,A,2025-01-11T13:07:00,2025-01-11T13:31:30.556357,24.51,0,11.28
R0015,pick,B,2025-01-23T09:02:00,2025-01-23T09:21:52.979016,19.88,0,10.49
R0060,pick,A,2025-01-07T22:03:00,2025-01-07T22:32:31.969779,29.53,0,12.46
R0039,move,B,2025-02-18T11:23:00,2025-02-18T11:44:04.290040,21.07,0,8.23
R0024,pick,B,2025-03-11T05:44:00,2025-03-11T06:12:49.491057,28.82,0,8.84
R0019,place,B,2025-01-19T14:20:00,2025-01-19T14:47:00.827875,27.01,0,13.66
R0098,pick,A,2025-01-17T05:40:00,2025-01-17T06:03:41.563550,23.69,1,10.27
R0004,pick,B,2025-02-25T09:04:00,2025-02-25T09:36:19.583855,32.33,0,7.55
R0036,move,A,2025-01-11T11:55:00,2025-01-11T12:23:58.413873,28.97,0,16.67
R0007,move,B,2025-01-19T07:24:00,2025-01-19T07:53:18.802676,29.31,0,13.0
R0081,place,B,2025-02-02T05:45:00,2025-02-02T06:10:59.063090,25.98,0,8.65
R0027,pick,A,2025-01-27T20:11:00,2025-01-27T20:33:22.643614,22.38,1,12.48
R0062,place,B,2025-02-07T11:27:00,2025-02-07T11:56:11.789300,29.2,0,14.74
R0083,pick,A,2025-03-05T19:20:00,2025-03-05T19:48:11.471079,28.19,0,12.56
R0052,move,A,2025-01-10T08:51:00,2025-01-10T09:20:22.614661,29.38,1,9.65
R0034,move,A,2025-01-03T13:19:00,2025-01-03T13:50:16.582016,31.28,0,14.09
R0018,move,A,2025-02-25T21:56:00,2025-02-25T22:29:11.936200,33.2,0,10.55
R0088,pick,B,2025-01-26T20:51:00,2025-01-26T21:31:13.305575,40.22,0,10.66
R0013,place,B,2025-02-01T05:13:00,2025-02-01T05:46:22.368190,33.37,0,10.53
R0028,place,B,2025-02-15T15:45:00,2025-02-15T16:18:14.767625,33.25,0,10.79
R0003,pick,A,2025-03-10T21:52:00,2025-03-10T22:21:19.423702,29.32,0,14.01
R0092,place,B,2025-01-15T01:22:00,2025-01-15T01:58:48.407183,36.81,0,10.72
R0090,move,B,2025-02-12T20:45:00,2025-02-12T21:11:09.310664,26.16,0,9.71
R0038,move,B,2025-01-21T10:57:00,2025-01-21T11:20:58.525524,23.98,0,9.83
R0054,move,A,2025-02-04T19:47:00,2025-02-04T20:14:19.315998,27.32,0,13.71
R0096,pick,B,2025-01-15T21:08:00,2025-01-15T21:38:19.061522,30.32,0,12.63
R0013,pick,B,2025-02-13T14:08:00,2025-02-13T14:39:08.217771,31.14,0,13.56
R0076,place,B,2025-02-01T15:08:00,2025-02-01T15:32:32.895283,24.55,0,11.62
R0009,place,A,2025-01-02T08:01:00,2025-01-02T08:22:47.920008,21.8,0,8.73
R0042,place,A,2025-01-27T01:12:00,2025-01-27T01:42:32.036158,30.53,0,11.73
R0099,place,A,2025-02-01T10:28:00,2025-02-01T10:58:09.057236,30.15,0,13.22
R0058,move,A,2025-01-08T14:37:00,2025-01-08T15:14:16.506367,37.28,0,12.01
R0001,place,A,2025-01-29T10:19:00,2025-01-29T10:48:11.590688,29.19,0,10.58
R0063,move,A,2025-03-05T05:33:00,2025-03-05T06:07:21.875756,34.36,0,10.74
R0012,place,A,2025-01-25T03:42:00,2025-01-25T04:10:36.482649,28.61,0,13.27
R0007,place,A,2025-01-02T14:31:00,2025-01-02T15:01:23.668829,30.39,0,12.05
R0079,pick,A,2025-01-09T09:00:00,2025-01-09T09:25:43.598117,25.73,0,12.67
R0049,move,B,2025-01-28T10:11:00,2025-01-28T10:48:50.621984,37.84,0,8.62
R0046,place,A,2025-01-28T15:52:00,2025-01-28T16:16:28.394005,24.47,0,13.56
R0062,pick,B,2025-02-27T02:01:00,2025-02-27T02:30:03.877073,29.06,0,13.94
R0076,move,A,2025-02-09T23:03:00,2025-02-09T23:29:18.359139,26.31,0,13.78
R0069,move,A,2025-02-10T10:02:00,2025-02-10T10:33:40.571606,31.68,0,10.11
R0037,move,B,2025-01-14T12:25:00,2025-01-14T12:50:10.928691,25.18,0,11.23
R0051,move,B,2025-03-10T13:35:00,2025-03-10T13:59:08.218516,24.14,0,13.45
R0064,pick,A,2025-01-15T03:35:00,2025-01-15T04:08:38.605439,33.64,0,11.02
R0051,place,B,2025-01-22T06:04:00,2025-01-22T06:31:16.909468,27.28,0,13.09
R0060,move,A,2025-02-20T02:02:00,2025-02-20T02:31:40.335718,29.67,0,15.96
R0074,pick,B,2025-01-22T03:55:00,2025-01-22T04:25:21.005794,30.35,0,9.57
R0018,move,B,2025-01-08T03:50:00,2025-01-08T04:13:15.045505,23.25,0,13.32
R0054,move,B,2025-02-22T09:43:00,2025-02-22T10:09:01.710347,26.03,0,11.48
R0018,pick,B,2025-02-22T13:30:00,2025-02-22T13:45:15.219716,15.25,0,11.23
R0078,move,A,2025-01-01T04:14:00,2025-01-01T04:36:58.630723,22.98,0,9.17
R0001,place,B,2025-01-20T08:55:00,2025-01-20T09:28:33.482892,33.56,0,10.56
R0030,place,A,2025-02-19T05:07:00,2025-02-19T05:35:08.822843,28.15,0,16.21
R0078,move,A,2025-01-27T13:33:00,2025-01-27T14:07:51.282399,34.85,0,15.2
R0086,place,A,2025-01-17T03:27:00,2025-01-17T04:03:22.377563,36.37,0,13.62
R0044,place,B,2025-01-07T05:05:00,2025-01-07T05:39:57.959934,34.97,0,9.68
R0057,pick,B,2025-02-07T19:56:00,2025-02-07T20:20:02.809634,24.05,0,8.37
R0070,pick,A,2025-01-09T22:49:00,2025-01-09T23:10:16.845565,21.28,0,12.24
R0091,pick,A,2025-02-05T15:55:00,2025-02-05T16:17:22.404273,22.37,0,9.73
R0062,pick,A,2025-02-09T18:09:00,2025-02-09T18:37:54.589237,28.91,0,6.72
R0045,pick,B,2025-02-11T00:10:00,2025-02-11T00:37:39.109454,27.65,0,11.23
R0090,place,B,2025-01-02T01:13:00,2025-01-02T01:50:04.835150,37.08,0,11.63
R0038,move,B,2025-01-09T01:18:00,2025-01-09T01:46:32.604338,28.54,1,14.3
R0062,place,A,2025-02-17T17:07:00,2025-02-17T17:35:48.691463,28.81,0,12.38
